source,target,score
3592,7115,23.59
3592,24386,23.59
3592,24229,23.61
3592,5994,23.7
3592,9489,23.72
3592,8404,23.8
3592,11225,23.82
3592,13009,23.87
3592,3871,23.88
3592,7191,23.9
3592,24989,23.91
3592,22203,23.93
3592,25382,23.93
3592,14133,23.94
3592,13673,23.97
3592,15752,24.07
3592,16384,24.08
3592,24003,24.09
3592,5182,24.16
3592,9420,24.16
3592,22440,24.17
3592,7789,24.18
3592,19833,24.19
3592,17765,24.2
3592,3990,24.22
3592,19403,24.22
3592,12617,24.24
3592,23775,24.27
3592,23176,24.28
3592,4513,24.28
3592,9203,24.29
3592,26117,24.3
3592,11558,24.3
3592,4558,24.31
3592,5092,24.31
3592,18914,24.32
3592,24251,24.32
3592,13044,24.33
3592,19392,24.34
3592,23456,24.34
3592,4736,24.34
3592,9328,24.4
3592,17618,24.45
3592,4422,24.46
3592,8621,24.47
3592,7678,24.49
3592,17230,24.49
3592,21550,24.49
3592,5412,24.51
3592,10591,24.52
3592,11390,24.52
3592,4681,24.52
3592,22944,24.54
3592,10615,24.55
3592,15928,24.55
3592,22718,24.57
3592,18396,24.59
3592,16722,24.59
3592,12204,24.62
3592,25860,24.62
3592,16984,24.64
3592,16455,24.65
3592,15929,24.65
3592,9706,24.65
3592,19271,24.66
3592,17798,24.66
3592,23339,24.66
3592,12084,24.68
3592,23116,24.68
3592,20914,24.7
3592,6425,24.71
3592,16011,24.72
3592,23522,24.72
3727,11321,23.6
3727,10117,23.92
3727,6124,24.04
3727,24386,24.23
3727,19238,24.29
3727,24162,24.32
3727,17466,24.33
3727,10130,24.42
3727,19663,24.43
3727,15992,24.44
3727,8784,24.46
3727,19436,24.49
3727,19353,24.5
3727,16122,24.51
3727,20782,24.53
3727,24237,24.54
3727,16181,24.54
3727,8828,24.55
3727,20914,24.57
3727,23779,24.57
3727,13366,24.57
3727,15746,24.57
3727,15760,24.59
3727,16384,24.61
3727,25357,24.65
3727,16277,24.7
3727,6298,24.7
3764,7329,23.17
3764,17956,23.22
3764,16032,23.23
3764,20989,23.32
3764,9489,23.48
3764,24284,23.65
3764,19846,23.72
3764,8681,23.73
3764,23779,23.8
3764,19663,23.82
3764,22944,23.84
3764,18516,23.98
3764,19403,24.0
3764,16799,24.03
3764,5592,24.09
3764,11019,24.1
3764,15510,24.13
3764,16549,24.14
3764,16384,24.16
3764,22440,24.26
3764,12812,24.26
3764,5265,24.27
3764,16176,24.28
3764,21780,24.29
3764,15603,24.3
3764,15760,24.45
3764,16722,24.5
3764,23176,24.51
3764,24728,24.52
3764,10557,24.54
3764,25005,24.57
3764,11036,24.59
3764,12084,24.6
3764,23103,24.61
3764,19340,24.64
3764,21875,24.66
3764,20730,24.67
3764,16011,24.67
3764,10467,24.67
3764,20914,24.69
3764,15928,24.7
3764,16984,24.71
3764,17402,24.71
3764,5896,24.72
3871,11558,19.69
3871,17765,20.79
3871,18901,21.4
3871,17630,21.62
3871,19489,21.67
3871,8621,21.74
3871,4736,21.83
3871,19413,21.86
3871,20289,22.0
3871,22916,22.08
3871,10093,22.26
3871,6018,22.34
3871,23994,22.45
3871,16384,22.48
3871,19349,22.79
3871,22718,22.8
3871,9902,22.81
3871,18981,22.85
3871,24251,22.91
3871,14133,22.97
3871,7115,23.02
3871,18396,23.04
3871,17938,23.05
3871,21391,23.14
3871,14464,23.15
3871,19340,23.16
3871,16492,23.18
3871,25357,23.23
3871,14559,23.3
3871,22939,23.37
3871,23151,23.41
3871,20624,23.42
3871,25382,23.44
3871,23116,23.44
3871,8404,23.49
3871,23385,23.52
3871,19833,23.53
3871,15321,23.6
3871,10815,23.62
3871,7148,23.68
3871,16199,23.68
3871,9203,23.69
3871,24229,23.7
3871,23339,23.72
3871,5263,23.76
3871,10615,23.86
3871,11225,23.86
3871,7329,23.9
3871,19098,23.95
3871,4558,23.97
3871,22872,23.97
3871,10773,24.0
3871,14210,24.04
3871,18997,24.17
3871,19663,24.19
3871,19758,24.23
3871,4508,24.26
3871,22941,24.26
3871,15641,24.3
3871,13837,24.31
3871,14719,24.33
3871,13673,24.37
3871,23460,24.43
3871,11801,24.43
3871,22105,24.43
3871,13158,24.43
3871,4681,24.44
3871,9420,24.44
3871,13602,24.46
3871,10241,24.47
3871,19692,24.48
3871,13044,24.5
3871,20058,24.53
3871,23993,24.55
3871,5412,24.57
3871,5994,24.57
3871,7789,24.6
3871,17823,24.65
3871,22953,24.69
3871,24003,24.69
3871,21112,24.7
3871,22363,24.71
3871,6346,24.71
3948,21708,21.29
3948,5395,21.57
3948,16464,22.03
3948,17402,22.12
3948,14916,22.36
3948,11052,22.99
3948,23993,23.0
3948,16384,23.01
3948,11036,23.22
3948,17650,23.28
3948,7329,23.31
3948,13080,23.31
3948,10467,23.33
3948,19349,23.34
3948,17233,23.41
3948,22440,23.46
3948,17823,23.48
3948,19192,23.49
3948,22145,23.5
3948,18577,23.56
3948,5994,23.64
3948,5265,23.66
3948,16011,23.66
3948,13009,23.66
3948,25557,23.66
3948,25753,23.68
3948,8621,23.68
3948,20058,23.71
3948,17938,23.81
3948,19271,23.82
3948,14559,23.84
3948,16492,23.93
3948,9714,23.95
3948,6425,23.96
3948,13447,23.98
3948,9815,23.98
3948,23176,24.01
3948,8331,24.03
3948,15321,24.04
3948,23793,24.06
3948,10591,24.06
3948,12858,24.08
3948,24003,24.08
3948,25005,24.1
3948,10615,24.12
3948,25860,24.14
3948,21550,24.15
3948,11407,24.16
3948,26117,24.17
3948,24728,24.17
3948,19833,24.26
3948,13393,24.27
3948,11606,24.28
3948,14210,24.28
3948,9451,24.28
3948,12094,24.3
3948,15929,24.35
3948,25812,24.36
3948,23522,24.4
3948,16722,24.4
3948,10773,24.44
3948,13588,24.44
3948,6099,24.46
3948,17230,24.46
3948,12204,24.47
3948,18147,24.47
3948,5092,24.47
3948,11390,24.48
3948,8631,24.48
3948,25027,24.49
3948,9756,24.51
3948,16691,24.51
3948,10466,24.54
3948,12617,24.56
3948,14505,24.59
3948,6901,24.61
3948,18705,24.66
3948,16638,24.69
3983,22637,20.72
3983,8054,21.12
3983,14266,21.71
3983,19758,23.34
3983,24906,23.36
3983,16199,23.51
3983,11606,23.54
3983,23298,23.75
3983,10952,23.75
3983,13638,23.88
3983,13837,24.09
3983,10935,24.09
3983,24229,24.14
3983,11019,24.15
3983,16384,24.16
3983,18019,24.22
3983,23994,24.32
3983,8987,24.32
3983,20782,24.32
3983,9489,24.36
3983,11434,24.39
3983,4933,24.4
3983,11257,24.41
3983,23116,24.45
3983,14863,24.46
3983,24579,24.47
3983,23460,24.49
3983,23522,24.49
3983,12084,24.5
3983,10117,24.52
3983,12854,24.52
3983,13673,24.52
3983,8084,24.54
3983,10466,24.59
3983,4558,24.6
3983,19692,24.61
3983,10130,24.61
3983,19403,24.71
3983,24000,24.71
3990,11052,20.93
3990,15145,22.29
3990,23775,22.52
3990,15510,22.63
3990,20730,22.68
3990,13080,22.76
3990,18605,22.77
3990,14863,23.08
3990,21185,23.14
3990,20782,23.16
3990,17650,23.22
3990,11019,23.28
3990,13588,23.53
3990,11403,23.57
3990,11407,23.59
3990,8784,23.61
3990,22203,23.63
3990,20649,23.71
3990,17618,23.71
3990,23456,23.72
3990,25382,23.72
3990,19763,23.72
3990,26117,23.74
3990,16984,23.77
3990,24989,23.81
3990,23103,23.85
3990,22872,23.85
3990,24251,23.95
3990,12084,23.96
3990,14916,23.96
3990,7115,23.98
3990,18915,24.0
3990,23544,24.01
3990,20184,24.05
3990,13602,24.07
3990,24504,24.07
3990,15927,24.07
3990,22642,24.08
3990,24494,24.1
3990,9451,24.11
3990,4933,24.14
3990,11835,24.16
3990,11069,24.17
3990,22953,24.2
3990,14411,24.25
3990,18395,24.29
3990,17798,24.32
3990,13755,24.32
3990,23385,24.35
3990,22440,24.35
3990,12204,24.4
3990,4508,24.43
3990,10241,24.47
3990,15894,24.47
3990,21502,24.48
3990,7299,24.48
3990,14133,24.51
3990,8574,24.51
3990,9203,24.51
3990,19192,24.53
3990,21687,24.54
3990,25753,24.54
3990,9756,24.55
3990,5205,24.55
3990,18577,24.56
3990,17451,24.57
3990,8627,24.58
3990,7264,24.61
3990,24114,24.61
3990,24003,24.62
3990,7762,24.63
3990,13628,24.64
3990,20234,24.65
3990,22145,24.65
3990,19271,24.65
3990,10773,24.66
3990,13447,24.67
3990,9489,24.71
3994,19291,23.37
3994,15721,23.64
3994,21875,23.75
3994,11732,23.8
3994,11036,23.92
3994,5703,23.95
3994,15603,24.14
3994,18952,24.19
3994,18901,24.25
3994,10626,24.26
3994,18516,24.32
3994,11957,24.35
3994,13286,24.37
3994,20447,24.37
3994,16421,24.41
3994,24162,24.43
3994,12854,24.52
3994,16011,24.58
3994,13680,24.58
3994,23461,24.58
3994,11801,24.71
3994,11434,24.71
3994,20292,24.72
4299,11835,22.89
4299,15929,22.92
4299,10938,23.12
4299,13009,23.17
4299,18914,23.32
4299,22718,23.37
4299,5994,23.38
4299,18147,23.39
4299,7115,23.41
4299,24344,23.42
4299,14505,23.46
4299,11558,23.64
4299,25677,23.64
4299,12617,23.65
4299,15950,23.7
4299,24386,23.74
4299,7933,23.75
4299,18516,23.76
4299,20691,23.77
4299,25860,23.78
4299,16455,23.85
4299,19413,23.85
4299,6018,23.85
4299,22953,23.86
4299,13680,23.91
4299,11407,23.92
4299,19436,23.95
4299,21185,24.0
4299,17765,24.01
4299,23775,24.01
4299,11364,24.02
4299,14719,24.07
4299,12025,24.07
4299,16984,24.08
4299,21394,24.11
4299,23461,24.14
4299,19833,24.15
4299,23339,24.15
4299,22916,24.18
4299,7299,24.19
4299,11809,24.22
4299,13044,24.26
4299,10773,24.34
4299,20674,24.34
4299,7191,24.37
4299,19489,24.38
4299,5205,24.39
4299,4681,24.4
4299,8627,24.4
4299,19827,24.41
4299,13080,24.42
4299,17466,24.43
4299,12084,24.43
4299,7600,24.45
4299,23544,24.45
4299,24114,24.48
4299,13675,24.49
4299,19431,24.53
4299,22642,24.53
4299,9420,24.55
4299,17650,24.57
4299,10467,24.57
4299,10668,24.58
4299,24003,24.59
4299,10615,24.59
4299,17798,24.59
4299,25812,24.59
4299,10466,24.6
4299,8331,24.6
4299,22872,24.62
4299,22944,24.63
4299,4688,24.63
4299,15679,24.66
4299,6966,24.68
4299,19846,24.69
4299,25716,24.69
4299,19192,24.7
4299,15641,24.72
4422,24203,22.12
4422,7148,22.16
4422,15577,22.29
4422,20521,22.99
4422,24229,23.01
4422,10935,23.04
4422,18314,23.08
4422,12854,23.16
4422,16011,23.18
4422,16496,23.19
4422,18997,23.37
4422,18293,23.37
4422,19349,23.4
4422,18856,23.43
4422,19692,23.45
4422,11364,23.49
4422,16691,23.5
4422,25044,23.51
4422,18705,23.53
4422,8161,23.54
4422,14411,23.63
4422,6099,23.64
4422,14133,23.64
4422,23339,23.65
4422,13628,23.66
4422,13080,23.68
4422,24418,23.69
4422,13673,23.71
4422,10466,23.73
4422,25027,23.74
4422,19340,23.78
4422,8828,23.79
4422,7762,23.83
4422,23715,23.84
4422,22191,23.84
4422,12201,23.84
4422,11225,23.87
4422,16384,23.88
4422,19431,23.9
4422,21112,23.93
4422,17765,23.95
4422,25677,23.95
4422,8621,23.96
4422,25357,23.97
4422,22105,24.08
4422,11606,24.08
4422,5536,24.09
4422,23298,24.1
4422,20289,24.11
4422,5780,24.12
4422,6425,24.15
4422,13447,24.16
4422,13638,24.22
4422,4508,24.22
4422,11801,24.26
4422,18396,24.26
4422,5205,24.31
4422,10475,24.32
4422,23522,24.34
4422,7384,24.34
4422,18981,24.35
4422,13286,24.35
4422,23103,24.35
4422,23994,24.37
4422,16638,24.44
4422,25557,24.44
4422,5412,24.44
4422,19353,24.48
4422,15813,24.48
4422,15902,24.5
4422,19833,24.52
4422,18901,24.55
4422,17650,24.57
4422,10241,24.58
4422,15873,24.59
4422,9420,24.59
4422,19489,24.59
4422,15928,24.6
4422,24000,24.62
4422,15950,24.62
4422,7789,24.64
4422,23456,24.65
4422,23460,24.66
4422,5323,24.66
4422,4933,24.67
4422,19589,24.69
4422,20724,24.69
4422,10467,24.7
4422,10688,24.7
4422,5544,24.7
4508,23298,15.84
4508,18293,16.6
4508,20521,17.509999999999998
4508,5205,17.84
4508,19758,17.89
4508,19431,18.15
4508,10935,19.02
4508,9706,19.79
4508,18856,20.0
4508,21112,20.49
4508,23460,20.83
4508,11606,21.1
4508,10475,21.11
4508,18624,21.15
4508,22191,21.32
4508,5412,21.78
4508,16199,21.82
4508,12854,21.84
4508,11801,21.88
4508,8161,21.94
4508,10011,21.96
4508,4933,22.03
4508,24229,22.09
4508,16492,22.22
4508,23715,22.23
4508,17451,22.24
4508,4736,22.4
4508,17194,22.43
4508,9556,22.44
4508,21554,22.44
4508,20649,22.47
4508,20724,22.62
4508,19633,22.66
4508,20674,22.72
4508,24906,22.77
4508,20211,22.78
4508,15577,22.79
4508,25027,22.87
4508,18655,22.87
4508,18997,22.99
4508,13620,23.08
4508,11364,23.12
4508,19340,23.2
4508,9902,23.27
4508,13675,23.35
4508,24203,23.36
4508,7194,23.44
4508,23680,23.45
4508,14210,23.47
4508,12201,23.54
4508,22916,23.59
4508,10640,23.63
4508,25382,23.65
4508,8627,23.65
4508,5536,23.83
4508,23994,23.91
4508,15928,24.0
4508,25044,24.03
4508,13843,24.03
4508,15641,24.03
4508,7702,24.04
4508,18314,24.06
4508,24418,24.09
4508,7384,24.09
4508,19489,24.1
4508,4977,24.11
4508,14464,24.12
4508,16549,24.13
4508,9428,24.18
4508,8828,24.2
4508,13447,24.25
4508,6099,24.28
4508,6425,24.28
4508,11809,24.3
4508,22637,24.32
4508,23385,24.36
4508,22941,24.38
4508,16496,24.38
4508,10241,24.38
4508,15902,24.41
4508,19692,24.41
4508,21100,24.45
4508,24504,24.45
4508,8621,24.49
4508,5559,24.49
4508,10466,24.55
4508,10093,24.55
4508,16384,24.55
4508,11019,24.57
4508,14411,24.62
4508,16176,24.62
4508,13204,24.63
4508,10952,24.64
4508,15929,24.64
4508,15510,24.65
4508,15752,24.65
4508,18901,24.66
4508,14559,24.66
4508,5263,24.7
4508,14133,24.71
4513,21554,23.6
4513,20447,23.98
4513,20292,24.01
4513,5896,24.07
4513,14559,24.09
4513,11964,24.11
4513,10241,24.17
4513,18147,24.21
4513,5265,24.22
4513,10626,24.26
4513,12201,24.28
4513,20914,24.32
4513,23544,24.34
4513,18516,24.34
4513,7789,24.36
4513,5703,24.45
4513,17630,24.46
4513,6901,24.51
4513,23779,24.52
4513,20358,24.53
4513,11793,24.53
4513,12812,24.55
4513,11052,24.55
4513,13158,24.55
4513,15813,24.56
4513,23793,24.58
4513,9706,24.58
4513,13450,24.59
4513,11367,24.62
4513,15134,24.67
4513,16984,24.71
4513,18075,24.72
4533,15894,22.97
4533,10688,23.06
4533,13837,23.08
4533,19878,23.3
4533,5092,23.42
4533,24579,23.54
4533,22645,23.75
4533,10668,23.87
4533,5592,23.9
4533,13450,23.92
4533,9714,23.92
4533,19403,24.01
4533,10117,24.07
4533,16638,24.17
4533,15565,24.17
4533,12284,24.17
4533,9426,24.21
4533,22145,24.34
4533,11957,24.42
4533,4536,24.48
4533,24344,24.48
4533,19238,24.5
4533,7600,24.55
4533,13447,24.58
4533,19413,24.65
4533,16691,24.66
4533,11257,24.68
4533,16492,24.69
4533,10591,24.7
4533,15913,24.71
4536,23793,22.29
4536,19238,22.93
4536,24728,23.42
4536,9426,23.48
4536,18914,23.51
4536,19419,23.53
4536,20914,23.6
4536,10688,23.65
4536,9328,23.72
4536,23270,23.73
4536,10130,23.74
4536,10170,23.83
4536,17466,23.99
4536,19413,24.01
4536,20234,24.03
4536,13408,24.24
4536,8574,24.25
4536,11835,24.25
4536,5896,24.3
4536,24162,24.32
4536,18994,24.43
4536,25182,24.47
4536,25557,24.5
4536,13044,24.5
4536,16638,24.5
4536,18516,24.52
4536,11964,24.52
4536,7115,24.55
4536,20058,24.57
4536,15913,24.58
4536,22642,24.58
4536,23522,24.6
4536,8784,24.61
4536,22083,24.61
4536,19827,24.62
4536,6999,24.63
4536,15928,24.64
4536,18395,24.64
4536,5559,24.66
4536,5092,24.66
4536,23103,24.68
4536,7299,24.69
4536,11434,24.71
4536,11732,24.71
4536,21391,24.72
4536,22637,24.72
4536,14656,24.72
4558,4688,20.77
4558,9420,21.55
4558,23993,21.89
4558,24251,21.91
4558,22916,22.02
4558,11558,22.04
4558,14133,22.17
4558,20624,22.44
4558,8621,22.47
4558,19489,22.49
4558,25860,22.51
4558,10466,22.57
4558,16384,22.67
4558,7115,22.9
4558,13447,22.92
4558,5263,23.03
4558,7329,23.1
4558,8404,23.22
4558,17765,23.23
4558,9203,23.31
4558,10815,23.48
4558,21391,23.56
4558,22363,23.58
4558,22105,23.64
4558,19763,23.64
4558,14505,23.65
4558,15929,23.66
4558,20289,23.69
4558,10093,23.76
4558,10011,23.78
4558,24003,23.79
4558,17938,23.88
4558,15902,24.02
4558,19413,24.02
4558,13204,24.03
4558,9426,24.03
4558,19192,24.06
4558,13080,24.06
4558,23994,24.08
4558,19349,24.1
4558,10615,24.12
4558,19340,24.12
4558,19271,24.14
4558,22642,24.14
4558,4736,24.21
4558,13673,24.31
4558,22637,24.34
4558,7148,24.34
4558,5544,24.36
4558,24000,24.39
4558,25753,24.39
4558,18516,24.39
4558,7299,24.39
4558,18901,24.4
4558,6604,24.4
4558,14916,24.43
4558,18856,24.44
4558,18019,24.45
4558,5994,24.46
4558,7678,24.48
4558,19833,24.5
4558,24201,24.51
4558,6018,24.55
4558,16549,24.57
4558,5536,24.58
4558,24386,24.61
4558,22939,24.61
4558,9902,24.62
4558,22944,24.63
4558,22191,24.64
4558,22083,24.66
4558,5412,24.67
4558,6346,24.69
4558,14411,24.69
4558,19758,24.71
4681,21554,21.32
4681,13044,21.72
4681,20730,21.82
4681,19098,22.44
4681,24251,22.74
4681,13837,22.84
4681,17823,22.89
4681,15929,23.01
4681,18516,23.02
4681,23775,23.04
4681,9218,23.07
4681,7191,23.1
4681,10093,23.11
4681,16455,23.14
4681,17630,23.21
4681,16984,23.22
4681,9902,23.35
4681,11964,23.39
4681,19413,23.4
4681,7933,23.4
4681,13680,23.44
4681,10938,23.47
4681,25716,23.51
4681,7115,23.54
4681,18147,23.58
4681,16952,23.62
4681,10615,23.65
4681,17618,23.66
4681,23103,23.67
4681,24386,23.7
4681,6018,23.71
4681,25677,23.73
4681,14719,23.76
4681,11052,23.87
4681,17938,23.9
4681,24003,23.91
4681,6425,23.93
4681,23270,23.94
4681,13755,23.97
4681,20674,23.99
4681,23522,23.99
4681,13450,24.02
4681,12204,24.02
4681,16384,24.04
4681,11558,24.05
4681,9420,24.08
4681,7789,24.11
4681,22083,24.12
4681,19340,24.14
4681,19403,24.17
4681,13080,24.17
4681,22916,24.18
4681,8627,24.2
4681,16492,24.21
4681,14916,24.23
4681,21391,24.24
4681,11225,24.26
4681,22718,24.28
4681,23151,24.29
4681,9489,24.35
4681,18624,24.35
4681,23385,24.38
4681,19763,24.43
4681,22145,24.45
4681,18981,24.46
4681,23680,24.46
4681,22944,24.46
4681,10467,24.47
4681,17466,24.49
4681,5182,24.49
4681,10773,24.5
4681,11407,24.5
4681,21550,24.52
4681,19663,24.52
4681,20289,24.54
4681,15873,24.54
4681,15902,24.55
4681,13638,24.56
4681,11809,24.56
4681,20691,24.57
4681,19431,24.59
4681,23544,24.6
4681,6346,24.6
4681,14411,24.62
4681,8404,24.64
4681,9815,24.64
4681,23456,24.66
4681,18901,24.66
4681,4688,24.69
4681,21502,24.71
4681,19827,24.71
4688,23993,20.5
4688,24003,21.88
4688,13447,22.08
4688,8404,22.29
4688,20624,22.29
4688,25860,22.37
4688,10466,22.38
4688,7115,22.43
4688,22363,22.51
4688,14210,22.58
4688,24386,22.74
4688,8631,22.84
4688,10011,22.85
4688,9420,22.9
4688,13009,22.96
4688,5263,22.96
4688,22191,23.0
4688,13204,23.13
4688,19271,23.2
4688,13673,23.23
4688,19763,23.27
4688,19489,23.27
4688,22953,23.29
4688,7678,23.36
4688,5265,23.39
4688,11558,23.54
4688,7353,23.56
4688,10615,23.59
4688,14411,23.63
4688,5412,23.68
4688,22916,23.68
4688,16859,23.74
4688,26117,23.77
4688,16384,23.81
4688,20691,23.84
4688,6018,23.88
4688,4933,23.88
4688,25005,23.9
4688,19413,23.91
4688,19436,23.92
4688,23775,23.92
4688,14916,23.96
4688,23460,23.97
4688,8758,23.98
4688,14133,24.0
4688,19633,24.0
4688,21391,24.01
4688,17650,24.01
4688,13080,24.06
4688,5092,24.07
4688,22642,24.07
4688,11225,24.07
4688,18516,24.08
4688,5994,24.11
4688,8621,24.12
4688,5536,24.14
4688,19758,24.15
4688,20058,24.15
4688,19192,24.17
4688,19349,24.18
4688,9203,24.2
4688,16011,24.22
4688,15873,24.23
4688,25357,24.23
4688,23461,24.25
4688,16722,24.25
4688,8784,24.3
4688,9902,24.34
4688,7148,24.36
4688,20730,24.37
4688,9756,24.37
4688,9815,24.41
4688,19340,24.42
4688,14505,24.43
4688,7194,24.44
4688,17233,24.44
4688,4736,24.46
4688,16199,24.53
4688,9489,24.53
4688,24237,24.55
4688,21780,24.56
4688,13450,24.56
4688,22105,24.56
4688,24114,24.57
4688,15813,24.6
4688,15902,24.61
4688,23736,24.62
4688,11036,24.62
4688,18856,24.63
4688,23752,24.65
4688,25753,24.68
4688,24229,24.68
4688,13044,24.7
4688,20289,24.71
4736,23460,19.78
4736,23339,19.78
4736,24229,20.18
4736,15321,20.5
4736,19489,20.67
4736,16199,21.17
4736,13204,21.88
4736,19413,22.19
4736,24418,22.22
4736,5412,22.29
4736,10093,22.31
4736,10466,22.39
4736,20674,22.42
4736,5205,22.45
4736,11801,22.45
4736,7148,22.47
4736,21100,22.53
4736,10640,22.61
4736,16384,22.62
4736,9756,22.71
4736,17194,22.73
4736,25357,22.8
4736,21112,22.81
4736,19431,22.84
4736,19633,22.9
4736,11367,22.91
4736,16859,22.96
4736,19833,22.96
4736,18293,23.0
4736,12617,23.0
4736,15813,23.02
4736,6425,23.03
4736,17451,23.03
4736,15950,23.09
4736,13673,23.1
4736,8627,23.15
4736,14719,23.15
4736,22718,23.31
4736,15927,23.33
4736,25027,23.35
4736,19758,23.38
4736,19692,23.45
4736,22363,23.45
4736,10011,23.46
4736,18624,23.47
4736,7353,23.5
4736,18994,23.5
4736,9556,23.51
4736,25005,23.54
4736,6018,23.54
4736,8404,23.61
4736,14210,23.66
4736,14411,23.68
4736,20058,23.69
4736,14464,23.75
4736,20211,23.75
4736,9706,23.76
4736,18856,23.78
4736,9428,23.83
4736,7115,23.87
4736,15913,23.88
4736,18914,23.88
4736,4933,23.89
4736,10475,23.95
4736,18997,24.04
4736,7299,24.05
4736,14133,24.08
4736,9902,24.09
4736,5559,24.1
4736,13620,24.1
4736,24203,24.11
4736,20289,24.12
4736,24251,24.12
4736,21554,24.21
4736,20521,24.22
4736,13843,24.22
4736,19349,24.24
4736,23385,24.25
4736,23461,24.26
4736,15577,24.26
4736,4977,24.27
4736,22916,24.29
4736,11364,24.32
4736,13408,24.36
4736,16492,24.38
4736,7194,24.39
4736,12204,24.4
4736,25812,24.46
4736,17956,24.46
4736,18396,24.52
4736,7384,24.53
4736,25860,24.54
4736,21748,24.55
4736,20624,24.56
4736,13675,24.57
4736,22191,24.57
4736,11606,24.58
4736,17650,24.58
4736,16638,24.59
4736,23298,24.59
4736,8621,24.6
4736,10241,24.6
4736,13158,24.62
4736,16496,24.64
4736,7789,24.67
4736,23993,24.67
4736,14624,24.67
4736,11558,24.69
4736,10615,24.71
4765,18823,17.990000000000002
4765,24113,22.37
4765,20674,24.28
4765,19419,24.32
4765,6063,24.6
4765,10475,24.63
4765,19098,24.63
4765,14719,24.66
4765,13680,24.7
4933,19758,20.01
4933,24229,21.14
4933,10935,21.26
4933,23298,21.42
4933,22637,21.58
4933,5205,21.61
4933,23460,22.16
4933,10011,22.24
4933,18856,22.38
4933,9706,22.49
4933,19431,22.5
4933,13204,22.78
4933,20649,22.8
4933,5536,22.91
4933,19633,22.94
4933,19692,22.94
4933,26117,22.99
4933,16199,23.06
4933,7702,23.07
4933,11801,23.27
4933,15928,23.34
4933,14210,23.35
4933,21554,23.37
4933,10475,23.45
4933,20521,23.45
4933,14266,23.56
4933,15577,23.64
4933,22642,23.76
4933,24203,23.76
4933,25382,23.79
4933,13447,23.91
4933,5263,23.91
4933,24504,23.94
4933,18293,23.99
4933,13843,24.03
4933,14133,24.03
4933,18624,24.04
4933,11036,24.07
4933,15641,24.08
4933,20724,24.13
4933,8404,24.14
4933,6901,24.15
4933,24418,24.22
4933,5182,24.24
4933,11403,24.25
4933,7384,24.26
4933,10591,24.27
4933,17194,24.28
4933,25357,24.3
4933,8161,24.31
4933,11606,24.33
4933,13673,24.35
4933,17233,24.36
4933,14411,24.37
4933,20674,24.37
4933,10466,24.39
4933,15913,24.4
4933,10952,24.41
4933,18605,24.46
4933,8627,24.47
4933,17451,24.48
4933,19489,24.48
4933,23461,24.48
4933,16492,24.48
4933,22191,24.49
4933,5323,24.51
4933,19413,24.53
4933,16171,24.54
4933,7762,24.54
4933,12204,24.55
4933,7789,24.55
4933,24674,24.57
4933,13620,24.58
4933,15927,24.6
4933,16638,24.61
4933,20292,24.62
4933,18655,24.64
4933,10626,24.65
4933,8758,24.67
4933,23680,24.68
4933,6604,24.69
4933,5780,24.7
4933,16496,24.71
4936,15145,21.1
4936,15679,21.49
4936,15927,21.96
4936,13755,22.33
4936,14637,22.38
4936,23752,22.47
4936,18994,22.54
4936,21502,22.61
4936,25611,22.68
4936,22203,22.81
4936,14863,22.91
4936,16464,23.09
4936,11403,23.31
4936,9451,23.32
